"DemoCount","DeveloperCount","DLCCount","Metacritic","MovieCount","PackageCount","PublisherCount","ScreenshotCount","SteamSpyOwners","SteamSpyPlayersEstimate","AchievementCount","AchievementHighlightedCount","ControllerSupport","IsFree","FreeVerAvail","PurchaseAvail","SubscriptionAvail","PlatformWindows","PlatformLinux","PlatformMac","PCReqsHaveMin","PCReqsHaveRec","LinuxReqsHaveMin","LinuxReqsHaveRec","MacReqsHaveMin","MacReqsHaveRec","CategorySinglePlayer","CategoryMultiplayer","CategoryCoop","CategoryMMO","CategoryInAppPurchase","CategoryIncludeSrcSDK","CategoryIncludeLevelEditor","CategoryVRSupport","GenreIsIndie","GenreIsAction","GenreIsAdventure","GenreIsCasual","GenreIsStrategy","GenreIsRPG","GenreIsSimulation","GenreIsEarlyAccess","GenreIsFreeToPlay","GenreIsSports","GenreIsRacing","GenreIsMassivelyMultiplayer","PriceInitial","PriceFinal","SupportEmail","SupportURL","AboutText","Background","ShortDescrip","DetailedDescrip","DRMNotice","ExtUserAcctNotice","LegalNotice","SupportedLanguages","Website","PCMinReqsText","PCRecReqsText","LinuxMinReqsText","LinuxRecReqsText","MacMinReqsText","MacRecReqsText","Recommendations","Disapproval","Reviews","Day","Month","Year","AgeRating","NoCategory"
0,1,0,0,4,1,1,10,1076,803,13,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,4,0,0,0,1,1,1,1,11,1,12,18,12,2014,4,0
0,1,4,0,2,1,1,10,19370,10940,56,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,13.99,13.99,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,202,102,304,23,4,2015,4,0
0,1,0,0,1,2,1,8,63310,20984,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,116,53,169,20,11,2014,4,0
1,1,1,0,1,1,1,6,32821,21881,12,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7.99,7.99,1,0,0,0,0,0,1,1,1,13,0,0,1,0,1,0,1,1738,382,2120,29,1,2015,4,0
0,1,1,0,1,2,1,14,4842,2870,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5.99,5.99,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,188,7,195,17,12,2014,4,0
0,1,0,0,1,1,1,9,1076,533,58,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.99,8.99,0,0,0,0,0,0,1,1,1,10,0,0,1,0,1,0,1,19,2,21,3,9,2015,4,0
0,5,0,0,1,1,1,19,14348,13631,83,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,14.99,14.99,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1190,205,1395,16,11,2015,4,0
0,1,0,0,1,1,1,14,14169,8429,12,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.99,4.99,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,66,22,88,13,1,2015,4,0
0,2,0,0,3,1,1,20,2152,1614,47,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,11.99,11.99,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,62,90,152,6,7,2016,4,0
0,1,0,0,2,1,1,13,808,808,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.99,29.99,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,0,1,33,18,51,12,2,2015,4,0
0,1,0,0,1,1,1,6,6995,537,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5.99,5.99,0,1,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,6,13,19,29,12,2014,4,0
0,1,2,0,2,2,1,23,1973,1435,40,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,24.99,16.74,0,0,0,0,0,0,1,1,1,5,0,0,1,0,1,0,1,55,12,67,15,1,2015,3,0
0,1,0,0,2,0,1,11,123751,119985,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11,0,0,0,1,1,1,1,10151,2342,12493,20,9,2016,4,0
0,1,0,68,1,1,1,10,22060,3946,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,0,9,0,0,0,1,1,1,1,165,69,234,5,12,2014,4,0
0,1,1,0,1,2,1,9,9506,3946,14,10,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,0,10,0,0,1,1,1,0,1,42,4,46,9,7,2015,4,0
0,1,0,0,1,1,1,5,2511,1076,38,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.99,13.99,0,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,46,11,57,25,2,2015,4,0
0,1,0,0,1,1,1,5,17756,3766,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.99,3.99,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,23,20,43,1,12,2014,4,0
0,1,0,65,1,1,1,7,0,0,16,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.99,1.99,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,14,3,17,20,4,2015,4,0
1,1,0,0,2,1,1,5,298079,232258,14,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99,4.99,0,1,0,0,0,0,1,1,1,8,0,0,1,1,1,1,1,25264,1234,26498,29,12,2014,4,0
0,1,0,0,1,1,1,7,17397,16321,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,6280,310,6590,15,7,2015,4,0
0,1,0,0,2,1,1,13,47169,5022,18,10,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,0,0,32,42,74,2,3,2015,4,0
0,3,1,0,2,1,1,15,12375,7533,82,10,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,6.99,6.99,0,0,0,0,0,0,1,1,0,3,0,0,1,0,1,0,1,70,50,120,5,1,2015,4,0
0,1,2,48,1,1,0,5,717,540,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.99,6.99,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,22,10,32,21,5,2015,4,0
0,1,0,0,1,1,1,9,9326,5560,20,10,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.99,3.99,1,0,0,0,0,0,1,1,1,6,0,0,0,0,0,1,1,17,25,42,26,1,2015,4,0
0,1,0,0,1,1,1,7,76044,54702,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,235,264,499,7,4,2015,4,0
0,1,0,0,1,1,1,17,19370,10940,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99,0,1,0,0,0,0,1,1,1,6,0,0,1,1,1,1,1,76,20,96,2,1,2015,4,0
0,1,0,79,1,1,1,15,7891,7174,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19.99,19.99,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,73,35,108,28,9,2015,4,0
0,1,0,0,1,1,1,17,14348,4663,10,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99,0.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,87,23,110,25,11,2014,4,0
0,1,0,0,2,2,1,12,15424,9506,22,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,6.99,2.79,0,1,0,0,0,0,1,1,0,3,0,0,1,0,1,0,1,347,87,434,4,12,2014,4,0
0,1,2,63,2,0,1,11,5819535,3928115,18,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,0,0,1,1,1,1,46881,10823,57704,20,6,2015,4,0
0,1,1,0,3,5,1,22,255753,225084,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,19.99,19.99,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,3814,3281,7095,19,2,2015,4,0
0,1,0,70,1,2,1,21,21881,10223,49,10,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.99,7.99,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,0,0,79,29,108,25,2,2015,4,0
0,1,0,0,1,1,2,10,69408,58468,46,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,29.99,29.99,0,0,0,0,0,0,1,1,0,8,0,0,0,1,1,1,1,2766,462,3228,26,5,2015,4,0
0,1,5,0,1,1,1,9,179170,82860,45,10,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,0,0,1,1,1,1,1,191,102,293,5,5,2015,4,0
0,1,0,0,3,3,1,7,104740,73533,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,807,1299,2106,7,1,2016,4,0
1,1,1,55,4,2,1,9,154779,75686,17,10,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,0,5,0,0,0,1,1,0,0,605,365,970,13,3,2015,4,0
0,1,0,75,2,1,1,10,897,1073,13,10,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12.99,12.99,0,1,0,0,0,0,1,1,0,8,0,0,1,1,1,0,1,49,15,64,23,9,2015,4,0
0,1,1,57,3,2,1,7,26544,19011,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24.99,24.99,0,1,0,0,0,0,1,1,0,11,0,0,1,0,1,0,1,847,631,1478,30,9,2015,4,0
0,1,0,85,2,1,1,12,3946,2690,80,10,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12,12,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,90,7,97,23,1,2015,4,0
0,1,0,0,1,1,1,20,21163,7533,34,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99,5.99,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,209,72,281,4,12,2014,4,0
0,1,0,0,1,1,1,13,9506,7353,23,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,14.99,14.99,0,0,0,0,0,0,1,1,0,5,0,0,1,1,1,1,1,1262,413,1675,3,2,2016,4,0
0,1,0,0,1,1,1,5,441738,353857,242,10,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,0,1,32205,4131,36336,15,12,2014,4,0
0,1,0,0,1,1,1,5,0,0,14,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,7,0,7,5,8,2015,4,0
0,1,0,0,1,2,1,12,8429,6457,16,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,44,26,70,16,12,2014,4,0
0,1,1,0,2,1,1,20,2332,1076,46,10,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99,7.49,0,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,41,25,66,5,7,2016,4,0
0,1,0,0,2,2,1,8,5022,3766,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,9.99,9.99,0,0,0,0,0,0,1,1,1,5,0,0,1,0,1,0,1,67,36,103,18,12,2014,4,0
0,2,0,0,1,1,1,9,28337,14707,3,3,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99,3.74,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,130,25,155,1,1,2015,4,0
0,1,0,0,1,1,1,8,897,897,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,26,13,39,30,7,2015,4,0
0,1,1,0,2,2,1,12,47707,37663,59,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,1212,396,1608,2,4,2015,4,0
0,1,0,0,1,1,1,10,5022,539,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,64,58,122,9,1,2015,4,0
0,1,0,0,1,1,1,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,29,6,35,10,2,2015,4,0
0,1,0,0,1,1,1,8,533,533,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,41,8,49,9,3,2015,4,0
1,1,0,0,3,2,1,12,39816,29772,31,10,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,213,34,247,9,4,2015,4,0
0,1,0,0,1,1,1,5,13272,6995,30,10,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.99,4.99,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,48,16,64,12,3,2015,4,0
1,2,0,0,2,1,1,14,6457,3587,44,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,0,5,0,0,1,1,1,1,1,101,37,138,10,3,2016,5,0
1,1,1,0,1,1,0,15,30669,20087,13,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.99,2.99,0,1,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,209,71,280,12,1,2015,4,0
0,1,0,0,1,1,1,15,13989,9147,25,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99,5.99,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,65,32,97,25,11,2014,4,0
0,1,0,0,1,1,1,8,2152,1435,25,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,0,11,0,0,0,1,1,1,1,32,13,45,20,11,2015,4,0
0,1,0,0,1,1,1,10,20625,8967,40,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,1,0,0,0,0,0,1,1,1,5,0,0,1,0,1,0,1,56,16,72,30,1,2015,4,0
0,1,0,0,1,1,1,7,5919,4484,91,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,24.99,6.24,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,141,56,197,26,3,2015,4,0
1,1,0,0,4,1,1,6,3049,533,12,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.99,5.99,0,0,0,0,0,0,1,1,1,14,0,0,0,1,1,1,1,6,8,14,19,2,2015,4,0
0,1,1,0,1,1,1,13,2152,1633,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,31,30,61,24,12,2014,4,0
1,1,0,72,2,1,1,7,34614,27799,34,10,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,11.99,11.99,0,0,0,0,0,0,1,1,0,12,0,0,0,1,1,0,0,2368,145,2513,4,3,2015,4,0
1,1,0,0,1,1,1,13,8429,1255,28,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,56,20,76,9,2,2015,4,0
0,1,2,0,1,1,1,16,3766,2511,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,0,7,0,0,0,1,1,1,1,21,96,117,17,12,2014,4,0
0,1,8,0,4,1,1,11,4125,3946,30,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,44.99,17.99,1,0,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,632,101,733,24,3,2015,4,0
0,1,0,0,2,1,1,8,52729,8609,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,39,28,67,21,1,2015,4,0
0,2,0,0,2,1,1,8,1435,538,13,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7.99,7.99,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,38,0,38,16,1,2015,4,0
0,1,0,0,1,2,1,5,18473,10582,45,10,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.99,2.99,0,1,0,0,0,0,1,1,1,12,0,0,1,1,1,0,1,189,78,267,23,12,2014,4,0
0,1,0,0,2,1,1,20,8788,7174,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19.99,19.99,0,0,0,0,0,0,1,1,1,5,0,0,1,0,1,0,1,114,64,178,28,5,2015,4,0
0,1,0,0,1,0,1,5,297720,150295,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,226,436,662,20,1,2015,4,0
0,1,0,0,1,1,1,10,24930,12196,23,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6.99,6.99,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,638,231,869,23,10,2015,4,0
0,1,0,0,1,1,1,7,8071,3946,21,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.99,2.79,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,44,25,69,17,4,2015,4,0
0,1,0,0,1,1,1,10,14348,1255,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,9.99,9.99,0,1,0,0,0,0,1,1,1,5,0,0,0,0,0,1,1,59,38,97,1,12,2014,4,0
0,1,1,0,2,1,1,6,16500,7174,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,0,5,0,0,1,1,1,1,1,20,16,36,15,1,2015,4,0
0,1,0,0,1,0,1,6,2079738,1514607,14,10,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,24,0,0,1,1,1,0,1,22433,3169,25602,30,1,2015,4,0
0,1,0,80,2,2,2,14,950553,798285,38,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39.99,39.99,1,0,0,0,0,0,1,1,0,15,0,0,0,1,1,1,1,80894,14340,95234,1,4,2015,3,0
0,1,7,0,1,1,1,19,1614,1255,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.99,39.99,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,11,11,22,8,6,2015,4,0
0,1,0,0,1,1,1,11,27082,5919,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,0,8,0,0,1,1,1,1,1,190,85,275,5,12,2014,4,0
0,1,3,0,0,0,1,17,1444482,898003,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10,0,0,0,1,1,1,1,1642,2287,3929,11,12,2014,4,0
0,1,0,0,0,1,1,20,1255,897,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.99,15.99,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,43,8,51,8,1,2015,4,0
0,1,0,0,2,2,0,8,215399,108686,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,5,0,0,1,1,1,1,1,694,323,1017,4,2,2015,4,0
0,1,0,0,2,1,1,12,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7.99,7.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,0,3,3,4,12,2014,4,0
0,1,0,0,1,2,1,6,10044,5022,32,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,19,3,22,12,5,2015,4,0
0,1,0,0,1,2,1,5,16321,7891,10,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,71,15,86,12,5,2015,4,0
0,1,0,0,1,1,1,6,8788,4125,21,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,47,7,54,12,2,2015,4,0
0,1,0,0,1,1,1,6,7533,4484,40,10,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,0,1,18,2,20,23,4,2015,4,0
